datetime,home_team_name,away_team_name,match_status,attendance,referee,venue,pitcher1,pitcher2,home_full_time_result,away_full_time_result,home_team_inning1_result,away_team_inning1_result,home_team_inning2_result,away_team_inning2_result,home_team_inning3_result,away_team_inning3_result,home_team_inning4_result,away_team_inning4_result,home_team_inning5_result,away_team_inning5_result,home_team_inning6_result,away_team_inning6_result,home_team_inning7_result,away_team_inning7_result,home_team_inning8_result,away_team_inning8_result,home_team_inning9_result,away_team_inning9_result,home_team_extra_inning_result,away_team_extra_inning_result,ft_home_team_hits,ft_away_team_hits,ft_home_team_errors,ft_away_team_errors,ft_home_team_2b_double,ft_away_team_2b_double,ft_home_team_3b_triple,ft_away_team_3b_triple,ft_home_team_home_runs,ft_away_team_home_runs,ft_home_team_runs_batted_in,ft_away_team_runs_batted_in,ft_home_team_left_on_base,ft_away_team_left_on_base,ft_home_team_base_on_balls,ft_away_team_base_on_balls,ft_home_team_strikeouts,ft_away_team_strikeouts,ft_home_team_stolen_bases,ft_away_team_stolen_bases,ft_home_team_at_bat,ft_away_team_at_bat,ft_home_team_batting_average,ft_away_team_batting_average,1st_inning_home_team_hits,1st_inning_away_team_hits,1st_inning_home_team_errors,1st_inning_away_team_errors,1st_inning_home_team_2b_double,1st_inning_away_team_2b_double,1st_inning_home_team_3b_triple,1st_inning_away_team_3b_triple,1st_inning_home_team_home_runs,1st_inning_away_team_home_runs,1st_inning_home_team_runs_batted_in,1st_inning_away_team_runs_batted_in,1st_inning_home_team_left_on_base,1st_inning_away_team_left_on_base,1st_inning_home_team_base_on_balls,1st_inning_away_team_base_on_balls,1st_inning_home_team_strikeouts,1st_inning_away_team_strikeouts,1st_inning_home_team_stolen_bases,1st_inning_away_team_stolen_bases,1st_inning_home_team_at_bat,1st_inning_away_team_at_bat,1st_inning_home_team_batting_average,1st_inning_away_team_batting_average,2nd_inning_home_team_hits,2nd_inning_away_team_hits,2nd_inning_home_team_errors,2nd_inning_away_team_errors,2nd_inning_home_team_2b_double,2nd_inning_away_team_2b_double,2nd_inning_home_team_3b_triple,2nd_inning_away_team_3b_triple,2nd_inning_home_team_home_runs,2nd_inning_away_team_home_runs,2nd_inning_home_team_runs_batted_in,2nd_inning_away_team_runs_batted_in,2nd_inning_home_team_left_on_base,2nd_inning_away_team_left_on_base,2nd_inning_home_team_base_on_balls,2nd_inning_away_team_base_on_balls,2nd_inning_home_team_strikeouts,2nd_inning_away_team_strikeouts,2nd_inning_home_team_stolen_bases,2nd_inning_away_team_stolen_bases,2nd_inning_home_team_at_bat,2nd_inning_away_team_at_bat,2nd_inning_home_team_batting_average,2nd_inning_away_team_batting_average,3rd_inning_home_team_hits,3rd_inning_away_team_hits,3rd_inning_home_team_errors,3rd_inning_away_team_errors,3rd_inning_home_team_2b_double,3rd_inning_away_team_2b_double,3rd_inning_home_team_3b_triple,3rd_inning_away_team_3b_triple,3rd_inning_home_team_home_runs,3rd_inning_away_team_home_runs,3rd_inning_home_team_runs_batted_in,3rd_inning_away_team_runs_batted_in,3rd_inning_home_team_left_on_base,3rd_inning_away_team_left_on_base,3rd_inning_home_team_base_on_balls,3rd_inning_away_team_base_on_balls,3rd_inning_home_team_strikeouts,3rd_inning_away_team_strikeouts,3rd_inning_home_team_stolen_bases,3rd_inning_away_team_stolen_bases,3rd_inning_home_team_at_bat,3rd_inning_away_team_at_bat,3rd_inning_home_team_batting_average,3rd_inning_away_team_batting_average,4th_inning_home_team_hits,4th_inning_away_team_hits,4th_inning_home_team_errors,4th_inning_away_team_errors,4th_inning_home_team_2b_double,4th_inning_away_team_2b_double,4th_inning_home_team_3b_triple,4th_inning_away_team_3b_triple,4th_inning_home_team_home_runs,4th_inning_away_team_home_runs,4th_inning_home_team_runs_batted_in,4th_inning_away_team_runs_batted_in,4th_inning_home_team_left_on_base,4th_inning_away_team_left_on_base,4th_inning_home_team_base_on_balls,4th_inning_away_team_base_on_balls,4th_inning_home_team_strikeouts,4th_inning_away_team_strikeouts,4th_inning_home_team_stolen_bases,4th_inning_away_team_stolen_bases,4th_inning_home_team_at_bat,4th_inning_away_team_at_bat,4th_inning_home_team_batting_average,4th_inning_away_team_batting_average,5th_inning_home_team_hits,5th_inning_away_team_hits,5th_inning_home_team_errors,5th_inning_away_team_errors,5th_inning_home_team_2b_double,5th_inning_away_team_2b_double,5th_inning_home_team_3b_triple,5th_inning_away_team_3b_triple,5th_inning_home_team_home_runs,5th_inning_away_team_home_runs,5th_inning_home_team_runs_batted_in,5th_inning_away_team_runs_batted_in,5th_inning_home_team_left_on_base,5th_inning_away_team_left_on_base,5th_inning_home_team_base_on_balls,5th_inning_away_team_base_on_balls,5th_inning_home_team_strikeouts,5th_inning_away_team_strikeouts,5th_inning_home_team_stolen_bases,5th_inning_away_team_stolen_bases,5th_inning_home_team_at_bat,5th_inning_away_team_at_bat,5th_inning_home_team_batting_average,5th_inning_away_team_batting_average,6th_inning_home_team_hits,6th_inning_away_team_hits,6th_inning_home_team_errors,6th_inning_away_team_errors,6th_inning_home_team_2b_double,6th_inning_away_team_2b_double,6th_inning_home_team_3b_triple,6th_inning_away_team_3b_triple,6th_inning_home_team_home_runs,6th_inning_away_team_home_runs,6th_inning_home_team_runs_batted_in,6th_inning_away_team_runs_batted_in,6th_inning_home_team_left_on_base,6th_inning_away_team_left_on_base,6th_inning_home_team_base_on_balls,6th_inning_away_team_base_on_balls,6th_inning_home_team_strikeouts,6th_inning_away_team_strikeouts,6th_inning_home_team_stolen_bases,6th_inning_away_team_stolen_bases,6th_inning_home_team_at_bat,6th_inning_away_team_at_bat,6th_inning_home_team_batting_average,6th_inning_away_team_batting_average,7th_inning_home_team_hits,7th_inning_away_team_hits,7th_inning_home_team_errors,7th_inning_away_team_errors,7th_inning_home_team_2b_double,7th_inning_away_team_2b_double,7th_inning_home_team_3b_triple,7th_inning_away_team_3b_triple,7th_inning_home_team_home_runs,7th_inning_away_team_home_runs,7th_inning_home_team_runs_batted_in,7th_inning_away_team_runs_batted_in,7th_inning_home_team_left_on_base,7th_inning_away_team_left_on_base,7th_inning_home_team_base_on_balls,7th_inning_away_team_base_on_balls,7th_inning_home_team_strikeouts,7th_inning_away_team_strikeouts,7th_inning_home_team_stolen_bases,7th_inning_away_team_stolen_bases,7th_inning_home_team_at_bat,7th_inning_away_team_at_bat,7th_inning_home_team_batting_average,7th_inning_away_team_batting_average,8th_inning_home_team_hits,8th_inning_away_team_hits,8th_inning_home_team_errors,8th_inning_away_team_errors,8th_inning_home_team_2b_double,8th_inning_away_team_2b_double,8th_inning_home_team_3b_triple,8th_inning_away_team_3b_triple,8th_inning_home_team_home_runs,8th_inning_away_team_home_runs,8th_inning_home_team_runs_batted_in,8th_inning_away_team_runs_batted_in,8th_inning_home_team_left_on_base,8th_inning_away_team_left_on_base,8th_inning_home_team_base_on_balls,8th_inning_away_team_base_on_balls,8th_inning_home_team_strikeouts,8th_inning_away_team_strikeouts,8th_inning_home_team_stolen_bases,8th_inning_away_team_stolen_bases,8th_inning_home_team_at_bat,8th_inning_away_team_at_bat,8th_inning_home_team_batting_average,8th_inning_away_team_batting_average,9th_inning_home_team_hits,9th_inning_away_team_hits,9th_inning_home_team_errors,9th_inning_away_team_errors,9th_inning_home_team_2b_double,9th_inning_away_team_2b_double,9th_inning_home_team_3b_triple,9th_inning_away_team_3b_triple,9th_inning_home_team_home_runs,9th_inning_away_team_home_runs,9th_inning_home_team_runs_batted_in,9th_inning_away_team_runs_batted_in,9th_inning_home_team_left_on_base,9th_inning_away_team_left_on_base,9th_inning_home_team_base_on_balls,9th_inning_away_team_base_on_balls,9th_inning_home_team_strikeouts,9th_inning_away_team_strikeouts,9th_inning_home_team_stolen_bases,9th_inning_away_team_stolen_bases,9th_inning_home_team_at_bat,9th_inning_away_team_at_bat,9th_inning_home_team_batting_average,9th_inning_away_team_batting_average,extra_inning_home_team_hits,extra_inning_away_team_hits,extra_inning_home_team_errors,extra_inning_away_team_errors,extra_inning_home_team_2b_double,extra_inning_away_team_2b_double,extra_inning_home_team_3b_triple,extra_inning_away_team_3b_triple,extra_inning_home_team_home_runs,extra_inning_away_team_home_runs,extra_inning_home_team_runs_batted_in,extra_inning_away_team_runs_batted_in,extra_inning_home_team_left_on_base,extra_inning_away_team_left_on_base,extra_inning_home_team_base_on_balls,extra_inning_away_team_base_on_balls,extra_inning_home_team_strikeouts,extra_inning_away_team_strikeouts,extra_inning_home_team_stolen_bases,extra_inning_away_team_stolen_bases,extra_inning_home_team_at_bat,extra_inning_away_team_at_bat,extra_inning_home_team_batting_average,extra_inning_away_team_batting_average
"2018-10-01 02:00:00","Yakult Swallows","Yomiuri Giants",Finished,18285,,"Meiji Jingu Stadium (Tokyo)","Ogawa Y. [YAK] (W, 8-5)"," Yoshikawa M. [YOM] (L, 6-7)",8,5,0,0,2,0,0,0,2,0,3,0,0,0,0,1,1,2,0,2,0,0,14,12,0,0,0,0,0,0,3,3,8,5,0,0,1,0,8,8,0,0,36,39,0.389,0.308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,4,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,3,0,0,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,5,3,1,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,4,5,0,0,3,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,5,6,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-28 02:00:00","Chunichi Dragons","Hanshin Tigers",Finished,32404,,"Nagoya Dome (Nagoya)","Okada T. [CHU] (W, 1-0)"," Saiki H. [HAN] (L, 6-10)",4,3,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,13,7,0,1,0,0,0,0,0,0,4,2,0,0,4,6,5,6,0,1,33,32,0.394,0.219,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,5,4,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,3,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-18 02:00:00","Seibu Lions","Nippon Ham Fighters",Finished,12975,,"MetLife Dome (Tokorozawa)","Wagner N. [SEI] (W, 2-1)"," Ishikawa N. [NIP] (L, 1-2)",9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,3,2,0,0,0,11,9,0,0,0,0,0,0,0,1,9,8,0,0,7,9,8,9,0,0,33,33,0.333,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,1,0,4,0,0,1,1,1,0,0,0,4,6,0,0,5,2,0,0,0,0,0,0,0,0,7,3,0,0,3,2,1,2,0,0,8,5,1,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-14 02:00:00","Seibu Lions","Rakuten Gold. Eagles",Finished,24480,,"MetLife Dome (Tokorozawa)","Kikuchi Y. [SEI] (W, 14-4)"," Furukawa Y. [RAK] (L, 4-9)",10,5,3,0,1,0,3,0,0,0,0,0,0,0,1,1,2,0,0,4,0,0,11,5,0,0,0,0,0,0,3,0,10,5,0,0,4,2,1,6,1,0,34,30,0.324,0.167,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,6,4,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,2,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,3,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-03 02:15:00","Chunichi Dragons","Yomiuri Giants",Finished,34164,,"Nagoya Dome (Nagoya)","Yanagi Y. [CHU] (L, 2-5)"," Yamaguchi S. [YOM] (W, 9-9)",3,10,0,2,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,5,0,0,7,18,0,0,0,0,0,0,0,0,3,10,0,0,3,5,6,7,0,0,33,41,0.212,0.439,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,1,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,2,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-30 02:00:00","Rakuten Gold. Eagles","Orix Buffaloes",Finished,17730,,"Rakuten Seimei Park Miyagi (Sendai)","Takanashi Y. [RAK] (L, 1-4)"," Sawada K. [ORI] (W, 5-0)",2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,9,8,1,0,0,0,0,0,1,1,2,5,0,0,4,2,6,5,0,2,34,34,0.265,0.235,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,1,0,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-05 02:00:00","Hiroshima Carp","Hanshin Tigers",Finished,31347,,"MAZDA Zoom-Zoom Stadium (Hiroshima)","Kuri A. [HIR] (L, 8-4)"," Iwasada Y. [HAN] (W, 7-10)",3,11,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,4,0,0,7,10,1,0,0,0,0,0,2,1,3,11,0,0,1,9,10,6,0,3,32,37,0.219,0.27,2,1,0,0,0,0,0,0,1,1,2,4,0,0,0,3,2,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,5,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-06-18 02:00:00","Hiroshima Carp","Nippon Ham Fighters",Finished,30744,,"MAZDA Zoom-Zoom Stadium (Hiroshima)","Fukui Y. [HIR] (L, 0-3)"," Uehara K. [NIP] (W, 4-0)",2,6,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,7,10,0,1,0,0,0,0,2,3,2,6,0,0,2,3,7,9,0,1,34,35,0.206,0.286,1,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,1,0,0,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,4,0,0,1,3,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-05-31 02:00:00","Yomiuri Giants","Nippon Ham Fighters",Finished,46802,,"Tokyo Dome (Tokyo)","Kuwahara T. [YOM] (L, 1-2)"," Murata T. [NIP] (W, 6-3)",2,4,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,1,1,2,4,0,0,2,7,9,10,2,0,33,28,0.182,0.107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,0,4,3,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-08-22 02:00:00","Yokohama BayStars","Yomiuri Giants",Finished,28930,,"Yokohama Stadium (Yokohama)","Inoh S. [YOK] (W, 6-3)"," Yoshikawa M. [YOM] (L, 6-7)",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,2,0,0,0,3,1,4,10,0,1,26,32,0.154,0.125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-08-23 02:00:00","Chunichi Dragons","Hanshin Tigers",Finished,28075,,"Nagoya Dome (Nagoya)","Sato Y. [CHU] (W, 1-2)"," Fujikawa K. [HAN] (L, 5-3)",4,3,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,7,9,0,1,0,0,0,0,0,0,3,3,0,0,7,3,5,3,0,0,29,33,0.241,0.273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,4,4,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-05-02 02:00:00","Orix Buffaloes","Seibu Lions",Finished,18869,,"Kyocera Dome Osaka (Osaka)","Yoshida K. [ORI] (W, 3-4)"," Hirai K. [SEI] (L, 3-1)",6,5,0,4,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,8,9,0,1,0,0,0,0,2,1,6,5,0,0,3,2,7,5,1,0,33,33,0.242,0.273,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,5,2,0,0,0,0,0,0,1,1,5,1,0,0,1,0,1,1,1,0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-10 02:00:00","Fukuoka S. Hawks","Nippon Ham Fighters",Finished,31774,,"PayPay Dome (Fukuoka)","Higashihama N. [FUK] (L, 7-5)"," Uwasawa N. [NIP] (W, 11-6)",1,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,5,9,1,1,0,0,0,0,1,2,1,4,0,0,3,5,10,7,0,0,32,35,0.156,0.257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3,4,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-05-09 02:00:00","Yomiuri Giants","Hanshin Tigers",Finished,42851,,"Tokyo Dome (Tokyo)","Yoshikawa M. [YOM] (W, 6-7)"," Messenger R. [HAN] (L, 11-7)",3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,3,1,0,0,6,5,7,9,1,1,27,31,0.222,0.161,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
